0.000000000000e+00
2.252509850649e-05
4.386415604431e-05
6.402002726066e-05
8.299548570721e-05
1.007932254556e-04
1.174158626499e-04
1.328659369998e-04
1.471459132153e-04
1.602581823869e-04
1.722050633121e-04
1.829888037719e-04
1.926115817576e-04
2.010755066506e-04
2.083826203576e-04
2.145348984018e-04
2.195342509717e-04
2.233825239310e-04
2.260814997876e-04
2.276328986268e-04
2.280383790070e-04
