0.000000000000e+00
2.324588286009e-05
4.529869099679e-05
6.616012528854e-05
8.583183544833e-05
1.043154205630e-04
1.216124296128e-04
1.377243619709e-04
1.526526678855e-04
1.663987489420e-04
1.789639585085e-04
1.903496021635e-04
2.005569381063e-04
2.095871775516e-04
2.174414851069e-04
2.241209791350e-04
2.296267321006e-04
2.339597709015e-04
2.371210771856e-04
2.391115876528e-04
2.399321943430e-04
